year,category,winner,entity
1936,MUSIC (Scoring),False,The Garden of Allah
1936,MUSIC (Scoring),False,The General Died at Dawn
1936,MUSIC (Scoring),False,Winterset
1936,MUSIC (Song),False,Suzy
1936,MUSIC (Song),False,Born to Dance
1936,MUSIC (Song),False,Trail of the Lonesome Pine
1936,MUSIC (Song),False,Pennies from Heaven
1936,MUSIC (Song),True,Swing Time
1936,MUSIC (Song),False,"Sing, Baby, Sing"
1936,OUTSTANDING PRODUCTION,False,Anthony Adverse
1936,OUTSTANDING PRODUCTION,False,Dodsworth
1936,OUTSTANDING PRODUCTION,True,The Great Ziegfeld
1936,OUTSTANDING PRODUCTION,False,Libeled Lady
1936,OUTSTANDING PRODUCTION,False,Mr. Deeds Goes to Town
1936,OUTSTANDING PRODUCTION,False,Romeo and Juliet
1936,OUTSTANDING PRODUCTION,False,San Francisco
1936,OUTSTANDING PRODUCTION,False,The Story of Louis Pasteur
1936,OUTSTANDING PRODUCTION,False,A Tale of Two Cities
1936,OUTSTANDING PRODUCTION,False,Three Smart Girls
1936,SHORT SUBJECT (Cartoon),True,The Country Cousin
1936,SHORT SUBJECT (Cartoon),False,Old Mill Pond
1936,SHORT SUBJECT (Cartoon),False,Sinbad the Sailor
1936,SHORT SUBJECT (Color),True,Give Me Liberty
1936,SHORT SUBJECT (Color),False,La Fiesta de Santa Barbara
1936,SHORT SUBJECT (Color),False,Popular Science J-6-2
1936,SHORT SUBJECT (One-reel),True,Bored of Education
1936,SHORT SUBJECT (One-reel),False,Moscow Moods
1936,SHORT SUBJECT (One-reel),False,"Wanted, a Master"
1936,SHORT SUBJECT (Two-reel),False,Double or Nothing
1936,SHORT SUBJECT (Two-reel),False,Dummy Ache
1936,SHORT SUBJECT (Two-reel),True,The Public Pays
1936,SOUND RECORDING,False,Banjo on My Knee
1936,SOUND RECORDING,False,The Charge of the Light Brigade
1936,SOUND RECORDING,False,Dodsworth
1936,SOUND RECORDING,False,General Spanky
1936,SOUND RECORDING,False,Mr. Deeds Goes to Town
1936,SOUND RECORDING,True,San Francisco
1936,SOUND RECORDING,False,The Texas Rangers
1936,SOUND RECORDING,False,That Girl from Paris
1936,SOUND RECORDING,False,Three Smart Girls
1936,WRITING (Original Story),False,Fury
1936,WRITING (Original Story),False,The Great Ziegfeld
1936,WRITING (Original Story),False,San Francisco
1936,WRITING (Original Story),True,The Story of Louis Pasteur
1936,WRITING (Original Story),False,Three Smart Girls
1936,WRITING (Screenplay),False,After the Thin Man
1936,WRITING (Screenplay),False,Dodsworth
1936,WRITING (Screenplay),False,Mr. Deeds Goes to Town
1936,WRITING (Screenplay),False,My Man Godfrey
1936,WRITING (Screenplay),True,The Story of Louis Pasteur
1936,SPECIAL AWARD,True,To The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.
1936,SPECIAL AWARD,True,"To W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production, The Garden of Allah ."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class I),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the development of a practical two-way horn system and a biased Class A push-pull recording system.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To E. C. WENTE and the BELL TELEPHONE LABORATORIES for their multi-cellular high-frequency horn and receiver.
1936,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To RCA MANUFACTURING CO., INC., for their rotary stabilizer sound head."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC., for their development of a method of recording and printing sound records utilizing a restricted spectrum (known as ultra-violet light recording)."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To ELECTRICAL RESEARCH PRODUCTS, INC. for the ERPI ""Type Q"" portable recording channel."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC., for furnishing a practical design and specifications for a non-slip printer."
1936,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To UNITED ARTISTS STUDIO CORP. for the development of a practical, efficient and quiet wind machine."
1937,ACTOR,False,Charles Boyer
1937,ACTOR,False,Fredric March
1937,ACTOR,False,Robert Montgomery
1937,ACTOR,False,Paul Muni
1937,ACTOR,True,Spencer Tracy
1937,ACTOR IN A SUPPORTING ROLE,False,Ralph Bellamy
1937,ACTOR IN A SUPPORTING ROLE,False,Thomas Mitchell
1937,ACTOR IN A SUPPORTING ROLE,True,Joseph Schildkraut
1937,ACTOR IN A SUPPORTING ROLE,False,H. B. Warner
1937,ACTOR IN A SUPPORTING ROLE,False,Roland Young
1937,ACTRESS,False,Irene Dunne
1937,ACTRESS,False,Greta Garbo
1937,ACTRESS,False,Janet Gaynor
1937,ACTRESS,True,Luise Rainer
1937,ACTRESS,False,Barbara Stanwyck
1937,ACTRESS IN A SUPPORTING ROLE,True,Alice Brady
1937,ACTRESS IN A SUPPORTING ROLE,False,Andrea Leeds
1937,ACTRESS IN A SUPPORTING ROLE,False,Anne Shirley
1937,ACTRESS IN A SUPPORTING ROLE,False,Claire Trevor
1937,ACTRESS IN A SUPPORTING ROLE,False,Dame May Whitty
1937,ART DIRECTION,False,Conquest
1937,ART DIRECTION,False,A Damsel in Distress
1937,ART DIRECTION,False,Dead End
1937,ART DIRECTION,False,Every Day's a Holiday
1937,ART DIRECTION,False,The Life of Emile Zola
1937,ART DIRECTION,True,Lost Horizon
1937,ART DIRECTION,False,Manhattan Merry-Go-Round
1937,ART DIRECTION,False,The Prisoner of Zenda
1937,ART DIRECTION,False,Souls at Sea
1937,ART DIRECTION,False,Walter Wanger's Vogues of 1938
1937,ART DIRECTION,False,Wee Willie Winkie
1937,ART DIRECTION,False,You're a Sweetheart
1937,ASSISTANT DIRECTOR,True,In Old Chicago
1937,ASSISTANT DIRECTOR,False,The Life of Emile Zola
1937,ASSISTANT DIRECTOR,False,Lost Horizon
1937,ASSISTANT DIRECTOR,False,Souls at Sea
1937,ASSISTANT DIRECTOR,False,A Star Is Born
1937,CINEMATOGRAPHY,False,Dead End
1937,CINEMATOGRAPHY,True,The Good Earth
1937,CINEMATOGRAPHY,False,Wings over Honolulu
1937,DANCE DIRECTION,False,Busby Berkeley
1937,DANCE DIRECTION,False,Bobby Connolly
1937,DANCE DIRECTION,False,Dave Gould
1937,DANCE DIRECTION,False,Sammy Lee
1937,DANCE DIRECTION,False,Harry Losee
1937,DANCE DIRECTION,True,Hermes Pan
1937,DANCE DIRECTION,False,LeRoy Prinz
1937,DIRECTING,True,The Awful Truth
1937,DIRECTING,False,The Good Earth
1937,DIRECTING,False,The Life of Emile Zola
1937,DIRECTING,False,Stage Door
1937,DIRECTING,False,A Star Is Born
1937,FILM EDITING,False,The Awful Truth
1937,FILM EDITING,False,Captains Courageous
1937,FILM EDITING,False,The Good Earth
1937,FILM EDITING,True,Lost Horizon
1937,FILM EDITING,False,One Hundred Men and a Girl
1937,MUSIC (Scoring),False,The Hurricane
1937,MUSIC (Scoring),False,In Old Chicago
1937,MUSIC (Scoring),False,The Life of Emile Zola
1937,MUSIC (Scoring),False,Lost Horizon
1937,MUSIC (Scoring),False,Make a Wish
1937,MUSIC (Scoring),False,Maytime
1937,MUSIC (Scoring),True,One Hundred Men and a Girl
1937,MUSIC (Scoring),False,Portia on Trial
1937,MUSIC (Scoring),False,The Prisoner of Zenda
1937,MUSIC (Scoring),False,Quality Street
1937,MUSIC (Scoring),False,Snow White and the Seven Dwarfs
1937,MUSIC (Scoring),False,Something to Sing About
1937,MUSIC (Scoring),False,Souls at Sea
1937,MUSIC (Scoring),False,Way Out West
1937,MUSIC (Song),False,Mr. Dodd Takes the Air
1937,MUSIC (Song),True,Waikiki Wedding
1937,MUSIC (Song),False,Walter Wanger's Vogues of 1938
1937,MUSIC (Song),False,Shall We Dance
1937,MUSIC (Song),False,Artists and Models
1937,OUTSTANDING PRODUCTION,False,The Awful Truth
1937,OUTSTANDING PRODUCTION,False,Captains Courageous
1937,OUTSTANDING PRODUCTION,False,Dead End
1937,OUTSTANDING PRODUCTION,False,The Good Earth
1937,OUTSTANDING PRODUCTION,False,In Old Chicago
1937,OUTSTANDING PRODUCTION,True,The Life of Emile Zola
1937,OUTSTANDING PRODUCTION,False,Lost Horizon
1937,OUTSTANDING PRODUCTION,False,One Hundred Men and a Girl
1937,OUTSTANDING PRODUCTION,False,Stage Door
1937,OUTSTANDING PRODUCTION,False,A Star Is Born
1937,SHORT SUBJECT (Cartoon),False,Educated Fish
1937,SHORT SUBJECT (Cartoon),False,The Little Match Girl
1937,SHORT SUBJECT (Cartoon),True,The Old Mill
1937,SHORT SUBJECT (Color),False,The Man without a Country
1937,SHORT SUBJECT (Color),True,Penny Wisdom
1937,SHORT SUBJECT (Color),False,Popular Science J-7-1
1937,SHORT SUBJECT (One-reel),False,A Night at the Movies
1937,SHORT SUBJECT (One-reel),True,The Private Life of the Gannets
1937,SHORT SUBJECT (One-reel),False,Romance of Radium
1937,SHORT SUBJECT (Two-reel),False,Deep South
1937,SHORT SUBJECT (Two-reel),False,Should Wives Work?
1937,SHORT SUBJECT (Two-reel),True,Torture Money
1937,SOUND RECORDING,False,The Girl Said No
1937,SOUND RECORDING,False,Hitting a New High
1937,SOUND RECORDING,True,The Hurricane
1937,SOUND RECORDING,False,In Old Chicago
1937,SOUND RECORDING,False,The Life of Emile Zola
1937,SOUND RECORDING,False,Lost Horizon
1937,SOUND RECORDING,False,Maytime
1937,SOUND RECORDING,False,One Hundred Men and a Girl
1937,SOUND RECORDING,False,Topper
1937,SOUND RECORDING,False,Wells Fargo
1937,WRITING (Original Story),False,Black Legion
1937,WRITING (Original Story),False,In Old Chicago
1937,WRITING (Original Story),False,The Life of Emile Zola
1937,WRITING (Original Story),False,One Hundred Men and a Girl
1937,WRITING (Original Story),True,A Star Is Born
1937,WRITING (Screenplay),False,The Awful Truth
1937,WRITING (Screenplay),False,Captains Courageous
1937,WRITING (Screenplay),True,The Life of Emile Zola
1937,WRITING (Screenplay),False,Stage Door
1937,WRITING (Screenplay),False,A Star Is Born
1937,SPECIAL AWARD,True,"To Mack Sennett, ""for his lasting contribution to the comedy technique of the screen, the basic principles of which are as important today as when they were first put into practice, the Academy presents a Special Award to that master of fun, discoverer of stars, sympathetic, kindly, understanding comedy genius - Mack Sennett."""
1937,SPECIAL AWARD,True,"To Edgar Bergen for his outstanding comedy creation, ""Charlie McCarthy."""
1937,SPECIAL AWARD,True,To The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts.
1937,SPECIAL AWARD,True,To W. Howard Greene for the color photography of A Star Is Born .  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)
1937,IRVING G. THALBERG MEMORIAL AWARD,True,Darryl F. Zanuck
1937,SCIENTIFIC OR TECHNICAL AWARD (Class I),True,To AGFA ANSCO CORPORATION for Agfa Supreme and Agfa Ultra Speed pan motion picture negatives.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To WALT DISNEY PRODUCTIONS, LTD. for the design and application to production of the Multi-Plane Camera."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To EASTMAN KODAK COMPANY for two fine-grain duplicating film stocks.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,"To FARCIOT EDOUART and PARAMOUNT PICTURES, INC. for the development of the Paramount dual screen transparency camera setup."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class II),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for a method of varying the scanning width of variable density sound tracks (squeeze tracks) for the purpose of obtaining an increased amount of noise reduction.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To JOHN ARNOLD and the METRO-GOLDWYN-MAYER STUDIO CAMERA DEPARTMENT for their improvement of the semi-automatic follow focus device and its application to all of the cameras used by the Metro-Goldwyn-Mayer Studio.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To JOHN LIVADARY, Director of Sound Recording for Columbia Pictures Corporation, for the application of the bi-planar light valve to motion picture sound recording."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To THOMAS T. MOULTON and the UNITED ARTISTS STUDIO SOUND DEPARTMENT for the application to motion picture sound recording of volume indicators which have peak reading response and linear decibel scales.
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To RCA MANUFACTURING CO., INC. for the introduction of the modulated high-frequency method of determining optimum photographic processing conditions for variable width sound tracks."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,"To JOSEPH E. ROBBINS and PARAMOUNT PICTURES, INC. for an exceptional application of acoustic principles to the sound proofing of gasoline generators and water pumps."
1937,SCIENTIFIC OR TECHNICAL AWARD (Class III),True,To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the design of the film drive mechanism as incorporated in the ERPI 1010 reproducer.
1938,ACTOR,False,Charles Boyer
1938,ACTOR,False,James Cagney
1938,ACTOR,False,Robert Donat
1938,ACTOR,False,Leslie Howard
1938,ACTOR,True,Spencer Tracy
1938,ACTOR IN A SUPPORTING ROLE,True,Walter Brennan
1938,ACTOR IN A SUPPORTING ROLE,False,John Garfield
1938,ACTOR IN A SUPPORTING ROLE,False,Gene Lockhart
1938,ACTOR IN A SUPPORTING ROLE,False,Robert Morley
1938,ACTOR IN A SUPPORTING ROLE,False,Basil Rathbone
1938,ACTRESS,False,Fay Bainter
1938,ACTRESS,True,Bette Davis
1938,ACTRESS,False,Wendy Hiller
1938,ACTRESS,False,Norma Shearer
1938,ACTRESS,False,Margaret Sullavan
1938,ACTRESS IN A SUPPORTING ROLE,True,Fay Bainter
1938,ACTRESS IN A SUPPORTING ROLE,False,Beulah Bondi
1938,ACTRESS IN A SUPPORTING ROLE,False,Billie Burke
1938,ACTRESS IN A SUPPORTING ROLE,False,Spring Byington
1938,ACTRESS IN A SUPPORTING ROLE,False,Miliza Korjus
1938,ART DIRECTION,True,The Adventures of Robin Hood
1938,ART DIRECTION,False,The Adventures of Tom Sawyer
1938,ART DIRECTION,False,Alexander's Ragtime Band
1938,ART DIRECTION,False,Algiers
1938,ART DIRECTION,False,Carefree
1938,ART DIRECTION,False,The Goldwyn Follies
1938,ART DIRECTION,False,Holiday
1938,ART DIRECTION,False,If I Were King
1938,ART DIRECTION,False,Mad about Music
1938,ART DIRECTION,False,Marie Antoinette
1938,ART DIRECTION,False,Merrily We Live
1938,CINEMATOGRAPHY,False,Algiers
1938,CINEMATOGRAPHY,False,Army Girl
1938,CINEMATOGRAPHY,False,The Buccaneer
1938,CINEMATOGRAPHY,True,The Great Waltz
1938,CINEMATOGRAPHY,False,Jezebel
1938,CINEMATOGRAPHY,False,Mad about Music
1938,CINEMATOGRAPHY,False,Merrily We Live
1938,CINEMATOGRAPHY,False,Suez
1938,CINEMATOGRAPHY,False,Vivacious Lady
1938,CINEMATOGRAPHY,False,You Can't Take It with You
1938,CINEMATOGRAPHY,False,The Young in Heart
1938,DIRECTING,False,Angels with Dirty Faces
1938,DIRECTING,False,Boys Town
1938,DIRECTING,False,The Citadel
1938,DIRECTING,False,Four Daughters
1938,DIRECTING,True,You Can't Take It with You
1938,FILM EDITING,True,The Adventures of Robin Hood
1938,FILM EDITING,False,Alexander's Ragtime Band
1938,FILM EDITING,False,The Great Waltz
1938,FILM EDITING,False,Test Pilot
1938,FILM EDITING,False,You Can't Take It with You
1938,MUSIC (Original Score),True,The Adventures of Robin Hood
1938,MUSIC (Original Score),False,Army Girl
1938,MUSIC (Original Score),False,Block-Heads
1938,MUSIC (Original Score),False,Blockade
1938,MUSIC (Original Score),False,Breaking the Ice
1938,MUSIC (Original Score),False,The Cowboy and the Lady
1938,MUSIC (Original Score),False,If I Were King
1938,MUSIC (Original Score),False,Marie Antoinette
1938,MUSIC (Original Score),False,Pacific Liner
1938,MUSIC (Original Score),False,Suez
1938,MUSIC (Original Score),False,The Young in Heart
1938,MUSIC (Scoring),True,Alexander's Ragtime Band
1938,MUSIC (Scoring),False,Carefree
1938,MUSIC (Scoring),False,Girls' School
1938,MUSIC (Scoring),False,The Goldwyn Follies
1938,MUSIC (Scoring),False,Jezebel
1938,MUSIC (Scoring),False,Mad about Music
1938,MUSIC (Scoring),False,Storm over Bengal
1938,MUSIC (Scoring),False,Sweethearts
1938,MUSIC (Scoring),False,There Goes My Heart
1938,MUSIC (Scoring),False,Tropic Holiday
1938,MUSIC (Scoring),False,The Young in Heart
1938,MUSIC (Song),False,Mannequin
1938,MUSIC (Song),False,Carefree
1938,MUSIC (Song),False,The Cowboy and the Lady
1938,MUSIC (Song),False,Under Western Stars
1938,MUSIC (Song),False,Going Places
1938,MUSIC (Song),False,Merrily We Live
1938,MUSIC (Song),False,The Lady Objects
1938,MUSIC (Song),False,That Certain Age
1938,MUSIC (Song),False,Alexander's Ragtime Band
1938,MUSIC (Song),True,The Big Broadcast of 1938
1938,OUTSTANDING PRODUCTION,False,The Adventures of Robin Hood
1938,OUTSTANDING PRODUCTION,False,Alexander's Ragtime Band
1938,OUTSTANDING PRODUCTION,False,Boys Town
1938,OUTSTANDING PRODUCTION,False,The Citadel
1938,OUTSTANDING PRODUCTION,False,Four Daughters
1938,OUTSTANDING PRODUCTION,False,Grand Illusion
1938,OUTSTANDING PRODUCTION,False,Jezebel
1938,OUTSTANDING PRODUCTION,False,Pygmalion
1938,OUTSTANDING PRODUCTION,False,Test Pilot
1938,OUTSTANDING PRODUCTION,True,You Can't Take It with You
1938,SHORT SUBJECT (Cartoon),False,Brave Little Tailor
1938,SHORT SUBJECT (Cartoon),True,Ferdinand the Bull
1938,SHORT SUBJECT (Cartoon),False,Good Scouts
1938,SHORT SUBJECT (Cartoon),False,Hunky and Spunky
1938,SHORT SUBJECT (Cartoon),False,Mother Goose Goes Hollywood
1938,SHORT SUBJECT (One-reel),False,The Great Heart
1938,SHORT SUBJECT (One-reel),True,That Mothers Might Live
1938,SHORT SUBJECT (One-reel),False,Timber Toppers
1938,SHORT SUBJECT (Two-reel),True,Declaration of Independence
1938,SHORT SUBJECT (Two-reel),False,Swingtime in the Movies
1938,SHORT SUBJECT (Two-reel),False,They're Always Caught
1938,SOUND RECORDING,False,Army Girl
1938,SOUND RECORDING,True,The Cowboy and the Lady
1938,SOUND RECORDING,False,Four Daughters
1938,SOUND RECORDING,False,If I Were King
1938,SOUND RECORDING,False,Merrily We Live
1938,SOUND RECORDING,False,Suez
1938,SOUND RECORDING,False,Sweethearts
1938,SOUND RECORDING,False,That Certain Age
1938,SOUND RECORDING,False,Vivacious Lady
1938,SOUND RECORDING,False,You Can't Take It with You
1938,WRITING (Original Story),False,Alexander's Ragtime Band
1938,WRITING (Original Story),False,Angels with Dirty Faces
1938,WRITING (Original Story),False,Blockade
1938,WRITING (Original Story),True,Boys Town
1938,WRITING (Original Story),False,Mad about Music
1938,WRITING (Original Story),False,Test Pilot
1938,WRITING (Screenplay),False,Boys Town
1938,WRITING (Screenplay),False,The Citadel
1938,WRITING (Screenplay),False,Four Daughters
1938,WRITING (Screenplay),True,Pygmalion
1938,WRITING (Screenplay),False,You Can't Take It with You
1938,SPECIAL AWARD,True,"To Deanna Durbin and Mickey Rooney for their significant contribution in bringing to the screen the spirit and personification of youth, and as juvenile players setting a high standard of ability and achievement."
1938,SPECIAL AWARD,True,To Harry M. Warner in recognition of patriotic service in the production of historical short subjects presenting significant episodes in the early struggle of the American people for liberty.
1938,SPECIAL AWARD,True,"To Walt Disney for Snow White and the Seven Dwarfs , recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon."
